Customer ID,first_name,last_name,complete_address,phone_number,mail_id,Timestamp,Device Type,Referral Source,Location,Customer Type,Purchases Last 30 Days,Avg Time Between Purchases (Days),Lifetime Value,Avg Order Value,Last Purchase Date,Total Purchases,Repeat Purchase Rate,Customer Tenure,Loyalty Program Participation,Loyalty Tier,Subscription Status,most_preferred_product
CUST5399,Christina,Jensen,"PSC 6125, Box 8391, APO AE 89065",001-842-164-7407x633,xmcguire@yahoo.com,4/23/2025 0:45,web,facebook,New York,Returning,6,17.26929652,2616.37,414.36,3/22/2025 0:45,8,0.38,12/25/2022 21:47,TRUE,Platinum,Subscribed,Amazon Echo Dot
CUST9392,Christopher,Cordova,"78228 Tanner Mission, Crawfordstad, GA 68458",773.933.7837,xespinoza@gmail.com,9/27/2023 7:07,app,email,California,New,0,17.9987192,4200.55,319.15,7/27/2023 7:07,14,0.59,06-03-2022 11:56,TRUE,Platinum,Subscribed,Apple iPhone 14
CUST3259,Brandon,Allen,"490 Allison Field, New Laurenborough, CA 70700",-11308,tammykennedy@hotmail.com,2/16/2025 6:44,mobile,facebook,Florida,Returning,5,1.260688773,2442.36,252,12/19/2024 6:44,9,0.59,4/28/2022 22:36,TRUE,Silver,Not Subscribed,Logitech MX Master 3 Mouse
CUST8706,Hailey,Johnson,"861 Smith Forge Suite 315, Kristieside, SC 60591",-6047,kelsey77@yahoo.com,5/24/2025 17:10,mobile,affiliate,Illinois,Returning,7,24.2517143,4057.05,26.33,3/14/2025 17:10,15,0.49,02-01-2022 01:24,TRUE,Platinum,Subscribed,Nintendo Switch
CUST1094,Jocelyn,Perez,"919 Brandon Ferry, South Mary, WV 69689",(277)464-3825x114,delacruzbryan@yahoo.com,12/22/2023 0:17,web,direct,Florida,New,10,7.755942469,2951.31,53.19,11-07-2023 00:17,19,0.39,06-12-2022 20:21,TRUE,Platinum,Not Subscribed,Apple iPhone 14
CUST2661,Carlos,Barber,"07712 Gabriella Spur, New Ericbury, TX 41489",103-861-7819x5724,mthomas@peterson.com,2/22/2024 11:49,mobile,affiliate,New York,New,0,19.85483856,1266.9,244.84,01-01-2024 11:49,17,0.19,7/13/2022 22:33,TRUE,Silver,Not Subscribed,Fitbit Charge 5
CUST9302,Howard,Ellison,"321 Nicole Centers Suite 943, Diazville, RI 96917",(019)204-4299,colemancarl@paul-mayer.com,05-12-2025 06:19,web,facebook,Illinois,New,2,19.68610493,3320.14,79.62,2/28/2025 6:19,8,0.34,4/26/2022 7:07,FALSE,None,Not Subscribed,Samsung Galaxy S22
CUST8111,Caleb,Estrada,"2806 Schroeder Forge, Loriville, NC 83146",(345)336-2019x363,wgreen@hotmail.com,7/22/2023 23:56,mobile,direct,Illinois,New,5,3.229738391,182.41,409,7/20/2023 23:56,6,0.76,7/19/2022 9:54,TRUE,Gold,Subscribed,Nintendo Switch
CUST3146,Michael,Castillo,"4579 Melissa Creek Suite 356, East Andrew, VT 99508",(032)130-9382x09896,lewiscynthia@gmail.com,1/19/2023 23:45,app,direct,New York,New,4,4.05117026,3431.41,146.27,11-02-2022 23:45,19,0.68,5/28/2022 22:12,FALSE,None,Subscribed,Amazon Echo Dot
CUST4213,Martin,Page,"4510 Julie Isle Apt. 666, Dianaside, RI 14766",(531)096-3231x4294,rebecca83@cobb.biz,2/25/2024 3:54,web,facebook,Florida,Returning,0,5.877976605,1842.36,208.03,12/24/2023 3:54,14,0.94,03-01-2022 20:16,FALSE,None,Not Subscribed,Amazon Echo Dot
CUST3581,Kevin,Mccarty,"25631 Morris Forges Apt. 836, West Kelsey, MS 75714",-4568,jonesalison@williams-hayes.info,08-08-2023 07:51,web,email,Texas,Returning,4,23.7714941,1033.53,389.86,05-12-2023 07:51,15,0.84,9/14/2022 9:29,TRUE,Silver,Not Subscribed,Logitech MX Master 3 Mouse
CUST6870,Marilyn,Kerr,"18856 Rebecca Ford Suite 929, East Angelastad, MN 52230",2504325545,georgeewing@page.com,2/25/2023 22:18,web,direct,Illinois,New,9,18.17471714,2497.2,450.75,12-04-2022 22:18,26,0.9,04-04-2022 18:22,FALSE,None,Not Subscribed,Adidas Ultraboost
CUST5887,Joan,Wagner,"1464 Heather Walks, East Deannaville, UT 32921",257-635-8660x022,mcaldwell@rice.biz,11/26/2023 18:32,app,facebook,New York,New,0,19.87629774,4425.53,23.27,11/13/2023 18:32,11,0.84,01-01-2022 21:59,FALSE,None,Not Subscribed,Nike Air Max 270
CUST9411,Martin,Boyer,"15713 Bean Drive, North Andreashire, SC 32074",001-767-236-1334x255,kevinperry@lawson.net,5/19/2023 7:03,app,email,California,Returning,10,18.06880851,1744.25,298.48,05-06-2023 07:03,15,0.3,10/23/2022 9:04,FALSE,None,Not Subscribed,Nike Air Max 270
CUST3595,Ashley,King,"22175 Charles Camp Suite 079, Wesleyberg, FL 38126",-10027,thompsondoris@gmail.com,9/30/2024 23:22,app,facebook,Texas,Returning,7,1.815775771,4391.68,200.51,8/26/2024 23:22,23,0.42,9/29/2022 3:16,TRUE,Platinum,Not Subscribed,Apple MacBook Pro
CUST1371,Brad,Villanueva,"348 Flynn Alley, Aaronhaven, PA 09629",388.777.4472x5656,ldawson@yahoo.com,5/16/2024 21:26,web,google,California,New,4,6.749563392,4134.52,226.48,3/29/2024 21:26,20,0.25,6/29/2022 16:32,TRUE,None,Subscribed,Instant Pot Duo
CUST3813,Harold,Barrett,"8970 Christopher Divide Suite 593, Davidbury, WI 46786",6739630661,joshuajames@massey.com,05-09-2023 20:59,app,affiliate,New York,Returning,9,16.76040298,4479.15,493.77,4/27/2023 20:59,17,0.36,1/22/2022 15:43,TRUE,Silver,Not Subscribed,Logitech MX Master 3 Mouse
CUST3234,Kimberly,Anderson,"79636 Patricia Springs, Port Caitlinberg, VA 69358",001-215-817-4584x449,heathrachel@saunders.info,6/13/2023 22:18,app,google,Illinois,New,5,2.73768324,3452.51,330.99,04-07-2023 22:18,14,0.52,3/19/2022 9:43,FALSE,None,Subscribed,Instant Pot Duo
CUST6353,Christopher,Davis,"835 Jackson Fall, New Sandra, NH 65441",+1-464-215-3885x181,fwilson@gmail.com,3/27/2024 16:18,app,facebook,Florida,Returning,5,21.15263251,2946.25,99.04,02-06-2024 16:18,13,0.78,10/25/2022 17:55,FALSE,None,Not Subscribed,Apple MacBook Pro
CUST4092,Valerie,Bailey,"39556 Alexander Station Suite 965, Port Ryan, NJ 51673",(849)259-6230,eburke@ross.com,7/30/2024 17:14,mobile,direct,Texas,New,2,26.44385827,4911.34,177.58,07-10-2024 17:14,9,0.75,12/23/2022 4:48,TRUE,Gold,Not Subscribed,Samsung Galaxy S22
CUST4576,Christopher,Klein,"47610 Zachary Glen Apt. 138, East Tracy, IN 57327",847.699.3877x21112,dodsonpaul@hotmail.com,5/20/2023 21:32,app,email,Illinois,Returning,8,2.574718992,899.15,387.56,03-01-2023 21:32,23,0.28,8/14/2022 15:02,TRUE,Gold,Not Subscribed,GoPro HERO10
CUST8872,Jeffrey,Ferguson,"6500 Anderson Crest Apt. 154, Zamoraland, UT 13864",001-239-742-7510x53072,bcastillo@hotmail.com,08-12-2024 07:22,mobile,google,Texas,Returning,10,26.15472262,3872.79,54.65,5/20/2024 7:22,12,0.82,01-11-2022 18:57,TRUE,Gold,Subscribed,Fitbit Charge 5
CUST7594,Nicholas,Garcia,"54376 John Crest Apt. 071, North Dustin, NM 28078",443-373-2228x092,zthornton@foster.com,05-08-2025 01:01,web,email,New York,New,10,15.51246028,858.86,476.08,4/28/2025 1:01,19,0.1,11/14/2022 3:19,FALSE,None,Not Subscribed,Canon EOS R50
CUST7909,Christine,Reed,"507 Reynolds Rue, North Kevinmouth, MS 03874",741-613-7765,vaughancatherine@yahoo.com,08-02-2024 19:26,mobile,facebook,New York,Returning,10,13.11279085,406.5,248.88,5/22/2024 19:26,27,0.26,01-03-2022 10:48,FALSE,None,Subscribed,Dell XPS 13 Laptop
CUST6229,Teresa,Wilson,"291 Laura Ramp, Ashleyborough, OK 76429",633.836.1861x7397,christinemartinez@miller.info,7/21/2023 6:07,app,affiliate,Illinois,Returning,4,9.24978594,4100.58,174.56,4/24/2023 6:07,5,0.13,5/23/2022 9:55,FALSE,None,Subscribed,Canon EOS R50
CUST7939,Benjamin,Roy,"USCGC Anderson, FPO AE 92846",525-548-6554x860,hoffmansandra@hotmail.com,8/28/2023 7:27,mobile,affiliate,Texas,New,5,27.82233208,548.78,459.15,7/23/2023 7:27,9,0.97,05-11-2022 14:34,TRUE,None,Not Subscribed,Nintendo Switch
CUST6281,Mark,Cabrera,"3683 Scott Summit Apt. 033, North Jasmine, TX 70769",(568)450-3205,hjones@leach.com,09-04-2024 07:52,mobile,email,Florida,Returning,4,11.09686431,1151.98,470.58,7/29/2024 7:52,6,0.31,6/24/2022 6:33,TRUE,Gold,Subscribed,Nintendo Switch
CUST9057,Robert,Adams,"470 William Fall, Brandistad, CO 68800",493.701.1869,sarahsmith@daniels.biz,8/31/2024 17:15,mobile,facebook,New York,New,9,18.95292084,2668.26,113.4,6/19/2024 17:15,25,0.25,8/30/2022 2:47,TRUE,None,Not Subscribed,Dell XPS 13 Laptop
CUST7291,Stephanie,Trujillo,"19968 Hodge Harbors Suite 625, West Dale, NY 88280",001-260-594-4496,christianmoreno@bishop.com,02-10-2024 05:44,app,email,Illinois,Returning,0,5.677830222,1446.21,330.81,11/25/2023 5:44,13,0.36,02-11-2022 05:39,TRUE,Platinum,Not Subscribed,Nintendo Switch
CUST9968,Maria,Hoffman,"221 Brown Rapids, Williamsfort, FL 56809",(754)437-5139,mgillespie@hotmail.com,01-04-2025 13:06,app,facebook,Texas,Returning,4,4.544035179,1862.4,118.6,11-06-2024 13:06,20,0.24,01-01-2022 04:37,TRUE,None,Subscribed,Nintendo Switch
CUST5639,Eric,Stanley,"848 Daniel Mall, West Kayla, MA 98482",(856)998-8215,william01@hotmail.com,1/27/2024 19:05,web,email,California,New,1,15.78271104,958.12,169.74,11-04-2023 19:05,11,0.87,2/26/2022 19:11,FALSE,None,Subscribed,Nike Air Max 270
CUST9306,James,Tyler,"43361 Gonzalez Bridge Suite 040, Lake Jared, NC 88175",001-189-457-7482,manuel21@yahoo.com,05-11-2024 02:22,mobile,email,New York,New,1,12.54517281,1919.1,49.99,03-02-2024 02:22,13,1,09-07-2022 00:06,TRUE,None,Not Subscribed,Nintendo Switch
CUST3569,Amy,Osborne,"347 Caleb Groves, Jacquelineview, PA 28881",174.287.7813,travis94@martinez-graham.com,08-03-2023 23:56,app,facebook,Illinois,New,10,22.45866574,560.71,183.1,06-03-2023 23:56,26,0.11,01-07-2022 00:41,FALSE,None,Subscribed,Instant Pot Duo
CUST1135,Kevin,Roberts,"USNV Ashley, FPO AA 13012",626-859-7417,cynthiaroberts@graves.com,1/28/2024 18:54,mobile,google,Florida,Returning,0,18.22893765,4089.64,382.05,1/25/2024 18:54,20,0.52,12/29/2022 22:18,FALSE,None,Not Subscribed,Sony WH-1000XM5 Headphones
CUST2860,Christine,Mcbride,"09557 Kelley Way Suite 121, North Robin, MD 66659",(362)429-6950,mariahurst@grimes.com,1/21/2025 13:17,app,facebook,California,Returning,7,26.088668,759.18,163.34,11-11-2024 13:17,27,0.95,6/29/2022 22:29,FALSE,None,Subscribed,JBL Flip 6 Speaker
CUST8922,Rebecca,Cardenas,"944 Wilson Course, Cannonport, SC 52839",285-952-3435x49615,jill21@ortega.biz,8/22/2023 4:46,app,email,Illinois,New,5,15.35250571,4462.57,251.01,7/21/2023 4:46,12,0.2,06-10-2022 09:41,TRUE,Silver,Not Subscribed,Fitbit Charge 5
CUST9564,Kathryn,Welch,"364 Taylor Plain Apt. 454, Hodgeshire, MI 40892",124-518-2626x0347,brittany10@gmail.com,2/22/2024 21:47,mobile,email,California,Returning,10,26.28240749,1784.98,142.84,1/26/2024 21:47,28,0.1,07-06-2022 08:09,FALSE,None,Subscribed,Sony WH-1000XM5 Headphones
CUST9370,Hannah,Cummings,"621 Jason Stream Apt. 904, Fitzgeraldville, AR 36428",(384)613-6723x395,khankeith@rich.org,9/30/2023 0:49,web,affiliate,Illinois,New,0,23.02507774,1620.66,327.28,8/24/2023 0:49,6,0.17,06-11-2022 21:15,TRUE,Gold,Not Subscribed,JBL Flip 6 Speaker
CUST3204,David,Moss,"4331 Owens Route Apt. 867, Sherrytown, NC 87519",943-064-0061x1279,cjohnson@smith.com,02-08-2024 09:34,app,email,Illinois,Returning,4,5.060627166,2035.65,286.54,12-06-2023 09:34,19,0.64,7/29/2022 2:17,TRUE,Gold,Not Subscribed,JBL Flip 6 Speaker
CUST1859,Ryan,Roberts,"2583 Daniel Rapid Apt. 359, West Josephburgh, MO 99849",610-584-3732x0403,cindy27@coffey.biz,01-04-2025 14:05,web,direct,Texas,Returning,3,16.5112435,2248.26,349.68,10-10-2024 14:05,7,0.97,11/27/2022 10:59,TRUE,None,Subscribed,Canon EOS R50
CUST9798,Michelle,Webb,"180 Hughes Mountain, East Michaelberg, RI 24610",342.318.9636x780,emilyjoseph@gmail.com,04-04-2025 01:06,mobile,facebook,California,New,2,1.927372565,1558.56,378.39,1/23/2025 1:06,10,0.97,8/14/2022 6:33,FALSE,None,Subscribed,JBL Flip 6 Speaker
CUST5886,Marilyn,Calderon,"94431 Shah Union Suite 800, West Charles, RI 51076",775.413.5657x5826,ocarney@washington-hall.com,1/26/2024 19:00,app,email,Florida,Returning,5,22.3613084,4570.83,73.06,01-08-2024 19:00,10,0.23,09-02-2022 12:06,FALSE,None,Subscribed,Logitech MX Master 3 Mouse
CUST2076,James,Sullivan,"9136 Parker Glen, Sototown, IN 92645",163-645-0807,vwalker@hotmail.com,4/16/2025 14:12,web,direct,California,Returning,5,16.42522355,2894.5,256.23,04-12-2025 14:12,11,0.91,02-07-2022 23:14,TRUE,Platinum,Subscribed,JBL Flip 6 Speaker
CUST1986,Jenna,Dalton,"340 Davis Plains Apt. 095, Davidfort, PA 55810",001-572-220-8354x367,hartsharon@yahoo.com,09-01-2023 14:09,app,google,California,Returning,10,8.918814006,1049.33,260.12,8/18/2023 14:09,18,0.27,10-09-2022 19:48,TRUE,Platinum,Subscribed,Sony WH-1000XM5 Headphones
CUST7170,Calvin,Stevens,"441 Andre Views, New Kathleenview, SD 03368",(058)298-4579,paul00@yahoo.com,12-04-2024 03:50,web,facebook,New York,New,4,23.31298401,994.34,156.61,9/16/2024 3:50,6,0.9,04-05-2022 07:24,TRUE,Gold,Not Subscribed,Adidas Ultraboost
CUST4285,Barry,Levine,"1106 Small Streets, Mackmouth, VT 69025",001-881-361-0999x8617,brittanytate@gmail.com,2/17/2024 8:32,mobile,google,Florida,Returning,9,8.363757953,2117.68,28.41,01-02-2024 08:32,18,0.33,7/27/2022 14:12,FALSE,None,Not Subscribed,Adidas Ultraboost
CUST1441,Sydney,Ramirez,"USS Anderson, FPO AE 83563",942.885.2591x96468,dana93@hernandez.com,4/20/2025 4:06,web,facebook,Florida,Returning,8,24.75644957,413.62,201.88,3/19/2025 4:06,24,0.8,8/15/2022 23:25,FALSE,None,Subscribed,Nike Air Max 270
CUST2352,Jon,Golden,"83825 Tiffany Cliffs, Solomonhaven, WV 85238",+1-600-664-7102x91557,heatherscott@perkins.com,03-06-2023 23:20,web,facebook,California,New,1,9.910045296,3822.92,441.16,02-11-2023 23:20,13,0.46,9/25/2022 19:44,FALSE,None,Subscribed,Instant Pot Duo
CUST9043,Darrell,Wallace,"9886 Amy Passage, North Karen, NC 25398",026.869.2749,lori45@murphy.biz,04-02-2024 06:31,web,facebook,Florida,New,10,7.417349944,1328.67,38.06,03-09-2024 06:31,26,0.86,7/24/2022 16:02,TRUE,Silver,Not Subscribed,Apple iPhone 14
CUST6923,Cory,Fields,"Unit 4045 Box 5470, DPO AA 90230",(475)953-4696,chris18@johnson.net,10/18/2024 1:14,mobile,affiliate,New York,New,5,25.5199949,3717.46,214.56,10-10-2024 01:14,8,0.98,7/19/2022 0:12,TRUE,Gold,Not Subscribed,Adidas Ultraboost
CUST3882,Kenneth,Williams,"USCGC Cohen, FPO AE 76852",+1-723-067-9552x878,kevin31@hotmail.com,2/26/2023 21:26,mobile,direct,Texas,Returning,7,5.320881756,2225.14,51.96,1/23/2023 21:26,27,0.12,11/14/2022 22:41,FALSE,None,Subscribed,Apple iPhone 14
CUST3082,Elaine,Daniels,"3347 Garcia Road Suite 427, New Christopherburgh, MD 68539",001-860-132-4708x67994,wolfejeffrey@gmail.com,10-06-2024 03:25,mobile,direct,New York,New,1,14.40530141,688.63,415.61,9/26/2024 3:25,11,0.34,05-12-2022 23:20,FALSE,None,Not Subscribed,JBL Flip 6 Speaker
CUST7779,Nicole,Bradford,"33550 Paul Overpass Apt. 581, Sheamouth, IL 15348",+1-162-550-1061x63753,ralvarez@garza-barron.biz,1/25/2025 18:55,web,affiliate,Texas,New,0,14.66276775,1127.24,138.89,01-02-2025 18:55,16,0.78,8/17/2022 15:45,TRUE,None,Subscribed,Instant Pot Duo
CUST1961,Justin,Sexton,"PSC 2202, Box 1421, APO AE 07249",(686)685-4978,dawn54@hotmail.com,6/20/2024 14:26,web,affiliate,Florida,New,5,15.79368322,1335.58,324.09,5/27/2024 14:26,5,0.58,2/24/2022 19:37,TRUE,Silver,Not Subscribed,JBL Flip 6 Speaker
CUST6861,Alexander,Monroe,"Unit 7981 Box 4048, DPO AE 76984",001-796-286-0676x21245,xfischer@yahoo.com,03-10-2024 14:28,web,google,Illinois,New,9,21.63667484,1826.36,78.81,2/22/2024 14:28,20,0.79,08-07-2022 15:46,TRUE,None,Not Subscribed,Fitbit Charge 5
CUST5219,Christian,Frederick,"68393 Taylor Point, Millerfort, NE 85970",335-220-9576x9261,katherine28@gmail.com,04-12-2023 22:52,mobile,direct,Florida,Returning,7,23.99207059,4614.31,45.39,04-09-2023 22:52,12,0.18,12/14/2022 3:22,TRUE,Gold,Subscribed,Fitbit Charge 5
CUST1026,Jay,Montes,"085 Campbell Rapid Suite 360, West Kimberly, ND 76019",001-751-632-9436x9388,hillleonard@yahoo.com,8/19/2024 16:33,mobile,email,Illinois,New,2,19.07755565,4853.01,212.83,08-08-2024 16:33,22,0.92,09-10-2022 20:16,FALSE,None,Subscribed,Sony WH-1000XM5 Headphones
CUST4144,Shane,Walker,"420 King Points, Lindashire, ID 77385",(189)781-0588,michele21@gmail.com,2/15/2025 22:01,web,affiliate,New York,New,10,3.66609508,1738.39,163.3,02-12-2025 22:01,28,0.67,08-08-2022 11:19,FALSE,None,Subscribed,Nike Air Max 270
CUST7282,Susan,Patrick,"USCGC King, FPO AA 94980",086-502-0242,joneshaley@hotmail.com,02-02-2025 07:32,app,google,New York,Returning,10,3.275202844,2263.71,288.11,12-08-2024 07:32,25,0.83,7/14/2022 16:15,FALSE,None,Subscribed,Sony WH-1000XM5 Headphones
CUST2139,Richard,Cox,"019 Alan Stream Apt. 365, Cristinaborough, CT 25172",760-796-7277,vincentweber@yahoo.com,1/27/2025 22:21,app,affiliate,California,New,9,17.83876543,4411.58,360.08,01-07-2025 22:21,13,0.45,01-07-2022 02:56,FALSE,None,Subscribed,Nike Air Max 270
CUST4214,Andrew,Ballard,"76340 Ayala Valley Suite 642, New Juliabury, NY 50013",001-928-655-2389,whiteandrea@gmail.com,12/24/2023 16:20,mobile,affiliate,Illinois,Returning,3,4.205250146,1607.46,42.18,12-02-2023 16:20,12,0.71,10-04-2022 16:19,FALSE,None,Subscribed,Dell XPS 13 Laptop
CUST6412,Jeffrey,Ramirez,"24305 Thomas Mission Apt. 296, North Lorimouth, MA 02227",001-255-999-4126,rrodriguez@wilkins.com,09-04-2023 13:40,web,direct,Texas,Returning,6,15.45581618,2081.98,417.28,8/31/2023 13:40,21,0.35,9/30/2022 0:53,TRUE,Gold,Not Subscribed,Nike Air Max 270
CUST4571,Briana,Taylor,"3463 Shepherd Views Apt. 901, North Davidville, AR 21721",(231)152-8386x77604,wilsondaniel@yahoo.com,1/24/2024 4:29,app,facebook,California,Returning,10,11.37694158,765.34,89.19,11-10-2023 04:29,16,0.47,9/16/2022 19:46,TRUE,Gold,Subscribed,Amazon Echo Dot
CUST3748,Jesus,Rowe,"PSC 0392, Box 1519, APO AP 43947",991.405.3798,rbell@fisher.com,2/13/2025 5:11,app,facebook,Texas,New,7,23.1269284,4795.12,167.35,12/31/2024 5:11,26,0.39,07-04-2022 02:07,FALSE,None,Not Subscribed,Dell XPS 13 Laptop
CUST8116,Stacey,Ponce,"Unit 5739 Box 8966, DPO AE 74906",-8144,rramsey@hotmail.com,6/13/2023 2:56,web,affiliate,Florida,Returning,7,9.653991874,3907.79,106.59,4/18/2023 2:56,18,0.14,1/23/2022 21:33,TRUE,Silver,Subscribed,Apple iPhone 14
CUST5149,Ryan,Hicks,"5853 Melendez Ferry, Mooreview, GA 77116",(205)075-4041,kwhite@hotmail.com,07-11-2023 22:44,web,direct,Illinois,New,2,7.926926377,1675.44,177.35,4/13/2023 22:44,12,0.7,6/20/2022 10:43,FALSE,None,Subscribed,Apple iPhone 14
CUST3347,David,Harris,"39127 Randall Villages Suite 664, West Carlos, WA 92923",001-682-784-8716x1574,blopez@gmail.com,12/26/2024 2:37,web,google,Florida,New,10,24.87901567,4932.87,223.2,11/20/2024 2:37,27,0.19,01-03-2022 05:29,FALSE,None,Subscribed,Apple iPhone 14
CUST9562,Samantha,Martinez,"01709 Porter Lane, East Christopherfurt, GA 20727",373.715.0297,cclark@gmail.com,9/17/2023 7:59,web,direct,New York,New,2,3.363004887,3340.88,323.47,07-10-2023 07:59,8,0.43,3/31/2022 12:16,FALSE,None,Subscribed,Nintendo Switch
CUST9307,Andres,Schultz,"815 Tara Port, Jordanstad, VT 12081",418.185.2970x9848,alexcraig@yahoo.com,5/17/2025 5:45,app,affiliate,Florida,Returning,7,5.960673751,3418.59,364.52,5/13/2025 5:45,20,0.23,9/25/2022 21:49,FALSE,None,Not Subscribed,Sony WH-1000XM5 Headphones
CUST1384,Bianca,Johnson,"61925 Brian Mountain Apt. 081, Welchton, MI 45213",517-476-3319x670,anthonywoodward@martinez.com,3/24/2023 13:14,web,direct,Florida,Returning,0,10.79975881,2022.22,280.87,3/15/2023 13:14,11,0.71,12-03-2022 03:23,TRUE,Silver,Not Subscribed,JBL Flip 6 Speaker
CUST2944,Meagan,Flowers,"99478 Nicole Summit, New Henrytown, AK 23263",883-581-4414,thompsonpam@boone.com,12/15/2024 20:33,mobile,email,New York,Returning,1,1.130649578,814.74,284.02,10/18/2024 20:33,10,0.63,12/25/2022 21:08,FALSE,None,Subscribed,Nike Air Max 270
CUST7261,Michael,Smith,"PSC 4726, Box 7193, APO AA 30160",026.085.1299x3470,josephramos@dixon.com,11-12-2023 08:17,web,affiliate,Florida,New,1,14.46716587,2943.62,357.37,8/21/2023 8:17,2,0.83,11/22/2022 2:33,TRUE,Silver,Subscribed,Instant Pot Duo
CUST2544,Amanda,Thompson,"7715 Paul Crescent Apt. 189, West Christopher, NJ 53585",169.355.1335,gravesdavid@logan.com,10/26/2023 6:04,mobile,facebook,Texas,Returning,8,10.5502668,795.49,153.26,8/29/2023 6:04,8,0.27,1/18/2022 8:04,FALSE,None,Subscribed,Amazon Echo Dot
CUST7393,Ashley,Thompson,"47324 April Union, South Nicoleport, SC 87640",(930)964-3442x44960,michele72@gmail.com,05-12-2024 17:59,mobile,google,Texas,Returning,5,20.90721068,4873.39,327.29,03-06-2024 17:59,5,0.47,7/27/2022 16:29,TRUE,None,Subscribed,GoPro HERO10
CUST5540,Cameron,Wood,"160 Jeffrey Rapid, New Benjamin, LA 36089",625-758-0853x43516,therrera@brady-smith.com,2/23/2025 0:57,app,affiliate,California,New,8,1.620923532,1197.51,276.12,12/15/2024 0:57,16,0.8,8/16/2022 1:51,FALSE,None,Not Subscribed,Sony WH-1000XM5 Headphones
CUST6004,Henry,Reed,"11626 Matthews Coves, Jonesburgh, WA 95207",(727)968-8378,kelsey52@murphy.com,08-05-2023 15:51,app,email,Illinois,New,9,29.38572431,1981.38,319.56,7/31/2023 15:51,17,0.53,01-05-2022 04:14,TRUE,Platinum,Subscribed,Fitbit Charge 5
CUST1614,Jennifer,Carroll,"067 Wood Curve Suite 969, Stoneberg, PA 54704",343.098.0294x12666,istewart@yahoo.com,06-12-2023 21:22,app,direct,Texas,Returning,10,27.82619557,4948.11,319.08,04-09-2023 21:22,13,0.2,06-05-2022 01:16,TRUE,None,Subscribed,GoPro HERO10
CUST3935,Mariah,Hicks,"92887 Sara Cape Suite 083, New Robertstad, NM 10267",001-374-191-6493x19013,chelseaklein@smith.info,7/28/2024 18:57,app,direct,Florida,Returning,7,17.08061642,2613.23,44.09,06-06-2024 18:57,23,0.59,10/28/2022 21:29,TRUE,None,Not Subscribed,Adidas Ultraboost
CUST1544,Albert,Allen,"6742 Cox Run Apt. 692, Adamfurt, CO 74040",6787672306,katherinejohnson@yahoo.com,07-08-2023 02:28,web,affiliate,Illinois,New,8,20.53294645,170.07,122.93,6/25/2023 2:28,17,0.18,06-07-2022 22:56,TRUE,None,Not Subscribed,Fitbit Charge 5
CUST8979,Rachael,Hardy,"6745 Anita Valleys, Brandyville, AL 75622",7632888772,jennifer19@wells-spencer.info,4/21/2025 8:21,web,direct,Florida,New,5,7.561506991,795.21,121.74,4/14/2025 8:21,11,0.8,8/14/2022 13:13,TRUE,Platinum,Not Subscribed,Samsung Galaxy S22
CUST5716,Donald,Haynes,"32259 Bill Vista Suite 676, East Donnaborough, NJ 92958",(626)972-2086,dcrane@cooper.biz,10-08-2023 01:55,web,google,California,Returning,9,10.88641559,2631.47,55.32,9/27/2023 1:55,25,0.28,12-06-2022 18:40,TRUE,Gold,Not Subscribed,Apple iPhone 14
CUST6964,Sharon,Young,"38989 Chloe Trail Suite 376, Castroview, DE 75848",(008)188-4695,sharmon@garza.info,3/16/2024 21:37,app,facebook,Texas,New,2,2.806942349,999.52,64.52,02-07-2024 21:37,15,0.7,12/25/2022 20:10,FALSE,None,Subscribed,JBL Flip 6 Speaker
CUST8930,Timothy,Reynolds,"2786 Espinoza Stream, Deborahland, AR 27261",896.477.1201,hallkristy@young.com,10-10-2023 03:38,mobile,email,Texas,New,4,1.67166994,1506,20.53,7/29/2023 3:38,17,0.65,06-02-2022 13:20,FALSE,None,Not Subscribed,Adidas Ultraboost
CUST5009,Edward,Mcdaniel,"86547 Janice Ridge, Port Robert, VA 10827",030-329-9636,rileymichael@hotmail.com,8/29/2023 20:26,web,direct,Illinois,Returning,9,12.49557639,1903.76,176.27,7/18/2023 20:26,12,0.83,7/26/2022 23:27,TRUE,None,Subscribed,JBL Flip 6 Speaker
CUST1558,Nicole,Diaz,"56702 Harrison Squares, Brownview, IA 43215",(982)307-5995x68777,brandtteresa@gmail.com,12-04-2024 17:31,app,facebook,New York,New,7,2.759737988,577.65,229.81,11/28/2024 17:31,26,0.74,7/31/2022 16:30,FALSE,None,Subscribed,Apple iPhone 14
CUST8628,Loretta,White,"151 Cortez Coves, Morrishaven, KS 04714",(236)814-8906x24002,bcoleman@gmail.com,8/14/2023 18:02,mobile,email,Illinois,New,8,12.5441604,1129.3,214.25,06-12-2023 18:02,12,0.5,9/18/2022 5:37,TRUE,Silver,Subscribed,Nike Air Max 270
CUST2131,Deanna,Smith,"56547 Gill Ridges Suite 925, New Jamesshire, MN 46059",063.707.0868x96304,hansonwilliam@hotmail.com,12-12-2024 12:33,web,affiliate,New York,Returning,0,1.799549716,913.16,472.38,11/24/2024 12:33,16,0.77,08-01-2022 08:54,TRUE,Platinum,Subscribed,Nike Air Max 270
